name,team,minutes,expected_goals_conceded,saves,selected,bps,influence,creativity,position_DEF,position_FWD,position_GK,position_MID,GW,predicted_clean_sheets
Rodrigo Bentancur,Spurs,32.61904761904762,0.46476190476190476,0.0,16316.619047619048,6.619047619047619,7.114285714285715,3.6142857142857148,0.0,0.0,0.0,1.0,25,0.0
Rodrigo Martins Gomes,Wolves,24.952380952380953,0.5657142857142857,0.0,9135.809523809523,5.333333333333333,5.371428571428571,5.557142857142857,0.0,0.0,0.0,1.0,25,0.0
Rodrigo Muniz Carvalho,Fulham,28.285714285714285,0.43809523809523804,0.0,352863.5238095238,8.142857142857142,7.314285714285714,3.5857142857142854,0.0,1.0,0.0,0.0,25,0.0
Romain Faivre,Bournemouth,0.0,0.0,0.0,762.7142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Roman Dixon,Everton,4.7368421052631575,0.12789473684210528,0.0,7030.789473684211,0.0,0.8105263157894737,0.015789473684210527,1.0,0.0,0.0,0.0,25,0.0
Romelu Lukaku Bolingoli,Chelsea,0.0,0.0,0.0,26584.619047619046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,0.0
Roméo Lavia,Chelsea,25.238095238095237,0.521904761904762,0.0,92940.57142857143,3.857142857142857,4.3047619047619055,4.752380952380952,0.0,0.0,0.0,1.0,25,0.0
Ronnie Edwards,Southampton,0.5714285714285714,0.015238095238095238,0.0,29306.190476190477,-0.047619047619047616,0.23809523809523808,0.004761904761904762,1.0,0.0,0.0,0.0,25,0.0
Ross Barkley,Aston Villa,25.904761904761905,0.25523809523809526,0.0,41605.76190476191,7.142857142857143,9.685714285714285,5.5,0.0,0.0,0.0,1.0,25,0.0
Ross Stewart,Southampton,6.190476190476191,0.12190476190476189,0.0,226081.42857142858,0.23809523809523808,0.2761904761904762,0.3190476190476191,0.0,1.0,0.0,0.0,25,0.0
Ruairi McConville,Brighton,0.0,0.0,0.0,846.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Ryan Christie,Bournemouth,71.0,0.9990476190476191,0.0,18589.52380952381,12.952380952380953,15.00952380952381,18.323809523809523,0.0,0.0,0.0,1.0,25,0.24
Ryan Fraser,Newcastle,0.0,0.0,0.0,3276.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Ryan Fraser,Southampton,15.842105263157896,0.5326315789473683,0.0,3021.4210526315787,1.4736842105263157,1.8842105263157893,1.394736842105263,0.0,0.0,0.0,1.0,25,0.0
Ryan Gravenberch,Liverpool,86.9,0.85,0.0,80329.45,15.85,14.919999999999998,14.385,0.0,0.0,0.0,1.0,25,0.32
Ryan Manning,Southampton,31.80952380952381,0.9533333333333334,0.0,6681.809523809524,2.7142857142857144,6.038095238095238,9.219047619047618,1.0,0.0,0.0,0.0,25,0.0
Ryan Sessegnon,Fulham,0.23809523809523808,0.014285714285714287,0.0,13950.095238095239,0.14285714285714285,0.09523809523809523,0.0,1.0,0.0,0.0,0.0,25,0.0
Ryan Trevitt,Brentford,0.14285714285714285,0.0,0.0,5471.619047619048,0.23809523809523808,0.12380952380952381,0.004761904761904762,0.0,0.0,0.0,1.0,25,0.0
Ryan Yates,Nott'm Forest,66.61904761904762,0.8528571428571429,0.0,23495.809523809523,9.619047619047619,9.552380952380952,8.10952380952381,0.0,0.0,0.0,1.0,25,0.28
Rúben Gato Alves Dias,Man City,51.714285714285715,0.7561904761904762,0.0,358336.04761904763,6.857142857142857,11.019047619047619,5.742857142857143,1.0,0.0,0.0,0.0,25,0.0
Salah-Eddine Oulad M'hand,Arsenal,0.0,0.0,0.0,1277.9473684210527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Sam Johnstone,Crystal Palace,0.0,0.0,0.0,42308.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
Sam Johnstone,Wolves,33.1578947368421,0.6831578947368421,1.2105263157894737,44768.94736842105,2.210526315789474,10.200000000000001,0.5263157894736842,0.0,0.0,1.0,0.0,25,0.0
Sam Morsy,Ipswich,77.71428571428571,1.710952380952381,0.0,21393.85714285714,12.428571428571429,13.180952380952382,10.485714285714286,0.0,0.0,0.0,1.0,25,0.16
Sam Szmodics,Ipswich,46.42857142857143,1.1038095238095238,0.0,33025.333333333336,7.523809523809524,9.971428571428572,3.880952380952381,0.0,0.0,0.0,1.0,25,0.0
Samuel Amissah,Fulham,0.0,0.0,0.0,1160.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Samuel Amo-Ameyaw,Southampton,1.2380952380952381,0.05285714285714286,0.0,12974.904761904761,0.047619047619047616,0.19047619047619047,0.7666666666666667,0.0,0.0,0.0,1.0,25,0.0
Samuel Edozie,Southampton,3.0476190476190474,0.014761904761904763,0.0,1500.0,0.2857142857142857,0.4666666666666667,0.9047619047619048,0.0,0.0,0.0,1.0,25,0.0
Samuel Iling-Junior,Aston Villa,0.0,0.0,0.0,3104.809523809524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Samuel Rak-Sakyi,Chelsea,0.0,0.0,0.0,102.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Sander Berge,Fulham,47.8,0.708,0.0,2134.1,7.75,8.620000000000001,7.475,0.0,0.0,0.0,1.0,25,0.0
Sandro Tonali,Newcastle,56.523809523809526,0.7014285714285714,0.0,32880.71428571428,9.0,8.723809523809525,8.376190476190477,0.0,0.0,0.0,1.0,25,0.0
Santiago Bueno,Wolves,54.76190476190476,0.9642857142857143,0.0,7956.285714285715,4.285714285714286,9.961904761904762,0.35714285714285715,1.0,0.0,0.0,0.0,25,0.0
Saša Kalajdžić,Wolves,0.0,0.0,0.0,4953.571428571428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,0.0
Saša Lukić,Fulham,59.142857142857146,0.8152380952380953,0.0,4936.142857142857,7.761904761904762,8.247619047619047,7.423809523809524,0.0,0.0,0.0,1.0,25,0.0
Scott Carson,Man City,0.0,0.0,0.0,21098.95238095238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
Scott McTominay,Man Utd,0.8095238095238095,0.03142857142857143,0.0,27751.285714285714,0.19047619047619047,0.1523809523809524,0.014285714285714287,0.0,0.0,0.0,1.0,25,0.0
Sean Longstaff,Newcastle,33.857142857142854,0.44095238095238093,0.0,66446.71428571429,4.9523809523809526,4.380952380952381,3.5952380952380953,0.0,0.0,0.0,1.0,25,0.0
Sepp van den Berg,Brentford,71.35,1.3825,0.0,273156.55,5.45,15.02,3.7,1.0,0.0,0.0,0.0,25,0.0
Sepp van den Berg,Liverpool,0.0,0.0,0.0,32790.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Sergio Reguilón,Spurs,4.0476190476190474,0.0561904761904762,0.0,20322.714285714286,0.8095238095238095,0.7714285714285714,0.8904761904761904,1.0,0.0,0.0,0.0,25,0.0
Shea Charles,Southampton,0.0,0.0,0.0,4314.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Sil Swinkels,Aston Villa,0.0,0.0,0.0,6796.8421052631575,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Simon Adingra,Brighton,25.952380952380953,0.4176190476190476,0.0,53735.09523809524,5.333333333333333,6.552380952380952,5.2,0.0,0.0,0.0,1.0,25,0.0
Solly March,Brighton,0.09523809523809523,0.0,0.0,805.6666666666666,0.19047619047619047,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,25,0.0
Son Heung-min,Spurs,62.523809523809526,1.1576190476190475,0.0,714192.2857142857,18.095238095238095,21.799999999999997,22.561904761904763,0.0,0.0,0.0,1.0,25,0.39
Spike Brits,Man City,0.0,0.0,0.0,184.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
Stefan Bajčetić Maquieira,Liverpool,0.0,0.0,0.0,6921.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Stefan Ortega Moreno,Man City,34.285714285714285,0.6323809523809525,1.1428571428571428,63072.04761904762,5.190476190476191,10.047619047619047,0.0,0.0,0.0,1.0,0.0,25,0.0
Stephy Mavididi,Leicester,57.142857142857146,1.2185714285714286,0.0,61323.04761904762,9.285714285714286,12.704761904761906,14.733333333333333,0.0,0.0,0.0,1.0,25,0.0
Steven Benda,Fulham,0.0,0.0,0.0,46812.28571428572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
Sugawara Yukinari,Southampton,50.714285714285715,1.3442857142857143,0.0,22464.714285714286,5.809523809523809,11.19047619047619,11.452380952380953,1.0,0.0,0.0,0.0,25,0.0
Sven Botman,Newcastle,8.571428571428571,0.11380952380952382,0.0,1704.5238095238096,1.6666666666666667,1.7714285714285716,0.09999999999999998,1.0,0.0,0.0,0.0,25,0.0
Sávio 'Savinho' Moreira de Oliveira,Man City,51.285714285714285,0.7066666666666667,0.0,152237.2380952381,14.047619047619047,13.514285714285714,21.614285714285714,0.0,0.0,0.0,1.0,25,0.0
Séamus Coleman,Everton,9.8,0.21600000000000003,0.0,3640.15,0.45,1.9,0.095,1.0,0.0,0.0,0.0,25,0.0
Sékou Mara,Southampton,0.0,0.0,0.0,4064.3809523809523,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,0.0
Taiwo Awoniyi,Nott'm Forest,10.428571428571429,0.13999999999999999,0.0,41714.95238095238,2.857142857142857,2.2666666666666666,1.1238095238095238,0.0,1.0,0.0,0.0,25,0.0
Tariq Lamptey,Brighton,16.523809523809526,0.31333333333333335,0.0,28150.809523809523,2.619047619047619,6.6,2.3000000000000003,1.0,0.0,0.0,0.0,25,0.0
Tawanda Chirewa,Wolves,0.0,0.0,0.0,4319.523809523809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Taylor Harwood-Bellis,Southampton,79.47619047619048,1.9747619047619047,0.0,1014812.1428571428,7.809523809523809,21.40952380952381,6.871428571428572,1.0,0.0,0.0,0.0,25,0.0
Thomas Partey,Arsenal,75.28571428571429,0.7976190476190477,0.0,106708.33333333333,15.904761904761905,16.98095238095238,9.714285714285714,0.0,0.0,0.0,1.0,25,0.38
Thomas Wilson-Brown,Leicester,0.0,0.0,0.0,267.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Tim Iroegbunam,Everton,19.05,0.418,0.0,72784.4,1.45,2.35,1.355,0.0,0.0,0.0,1.0,25,0.0
Tim Ream,Fulham,0.0,0.0,0.0,751.2380952380952,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Timo Werner,Spurs,23.61904761904762,0.540952380952381,0.0,18881.380952380954,5.571428571428571,5.447619047619047,7.023809523809524,0.0,0.0,0.0,1.0,25,0.0
Timothy Castagne,Fulham,29.904761904761905,0.4457142857142857,0.0,130905.0,3.6666666666666665,7.038095238095239,3.7142857142857144,1.0,0.0,0.0,0.0,25,0.0
Tino Livramento,Newcastle,66.61904761904762,0.939047619047619,0.0,231558.2380952381,10.761904761904763,13.380952380952381,6.838095238095238,1.0,0.0,0.0,0.0,25,0.01
Toby Collyer,Man Utd,3.857142857142857,0.05904761904761905,0.0,4885.9047619047615,0.9523809523809523,0.9142857142857143,0.6761904761904761,0.0,0.0,0.0,1.0,25,0.0
Tom Cairney,Fulham,17.476190476190474,0.23380952380952383,0.0,3534.190476190476,5.380952380952381,4.542857142857143,6.747619047619047,0.0,0.0,0.0,1.0,25,0.0
Tom Cannon,Leicester,0.0,0.0,0.0,68704.38095238095,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,0.0
Tom Edozie,Wolves,0.0,0.0,0.0,1000.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Tom Heaton,Man Utd,0.0,0.0,0.0,24936.85714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
Tom King,Wolves,0.0,0.0,0.0,161637.33333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
Tomiyasu Takehiro,Arsenal,0.2857142857142857,0.0019047619047619048,0.0,4265.285714285715,0.09523809523809523,0.01904761904761905,0.014285714285714285,1.0,0.0,0.0,0.0,25,0.0
Tommy Doyle,Wolves,20.523809523809526,0.44095238095238093,0.0,4594.714285714285,5.0,4.657142857142857,4.709523809523809,0.0,0.0,0.0,1.0,25,0.0
Tommy Setford,Arsenal,0.0,0.0,0.0,3314.3684210526317,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
Tomáš Souček,West Ham,68.23809523809524,1.2619047619047619,0.0,247545.33333333334,11.666666666666666,16.8,8.661904761904761,0.0,0.0,0.0,1.0,25,0.28
Tony Yogane,Brentford,0.0,0.0,0.0,1291.5294117647059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Tosin Adarabioyo,Chelsea,30.476190476190474,0.5185714285714286,0.0,21730.809523809523,5.095238095238095,6.904761904761905,0.9095238095238096,1.0,0.0,0.0,0.0,25,0.0
