name,team,minutes,xP,influence,ict_index,threat,creativity,bps,expected_goal_involvements,transfers_in,position_DEF,position_FWD,position_GK,position_MID,GW,predicted_total_points
Jayden Meghoma,Brentford,0.2222222222222222,0.0,0.011111111111111112,0.005555555555555556,0.0,0.016666666666666666,0.16666666666666666,0.0,325.8888888888889,1.0,0.0,0.0,0.0,25,0.0
Jean-Clair Todibo,West Ham,41.095238095238095,0.9904761904761905,9.238095238095237,1.119047619047619,0.7619047619047619,1.2,5.142857142857143,0.005714285714285714,816.0,1.0,0.0,0.0,0.0,25,0.94
Jean-Philippe Mateta,Crystal Palace,75.71428571428571,3.185714285714286,14.304761904761904,4.652380952380953,20.476190476190474,11.852380952380953,12.666666666666666,0.3780952380952381,37631.0,0.0,1.0,0.0,0.0,25,3.42
Jean-Ricner Bellegarde,Wolves,39.142857142857146,1.6238095238095238,6.447619047619048,1.8380952380952382,4.476190476190476,7.699999999999999,5.476190476190476,0.07238095238095238,673.4761904761905,0.0,0.0,0.0,1.0,25,1.0
Jefferson Lerma Solís,Crystal Palace,52.904761904761905,1.0238095238095237,8.657142857142858,1.9666666666666666,6.428571428571429,4.485714285714286,7.523809523809524,0.08095238095238096,358.5238095238095,0.0,0.0,0.0,1.0,25,0.25
Jeffrey Schlupp,Crystal Palace,4.476190476190476,0.5714285714285714,1.0380952380952382,0.4714285714285714,2.1904761904761907,1.5523809523809524,1.9047619047619047,0.011904761904761904,467.85714285714283,0.0,0.0,0.0,1.0,25,0.98
Jens Cajuste,Ipswich,45.2,0.9099999999999999,4.42,0.945,0.8,4.365,6.15,0.019,1574.5,0.0,0.0,0.0,1.0,25,1.0
Jenson Metcalfe,Everton,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,38.85,0.0,0.0,0.0,1.0,25,0.0
Jeremy Sarmiento Morante,Brighton,0.38095238095238093,0.1,0.009523809523809525,0.004761904761904762,0.0,0.0380952380952381,0.14285714285714285,0.0,16.857142857142858,0.0,0.0,0.0,1.0,25,0.0
Jesper Lindstrøm,Everton,33.0,1.25,5.86,2.4,8.2,9.915000000000001,4.7,0.1395,170.25,0.0,0.0,0.0,1.0,25,0.99
Jesurun Rak-Sakyi,Crystal Palace,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,35.95238095238095,0.0,0.0,0.0,1.0,25,0.0
Jhon Durán,Aston Villa,28.0,2.1619047619047618,13.019047619047617,3.161904761904762,15.476190476190476,3.1809523809523808,10.428571428571429,0.24952380952380954,63921.09523809524,0.0,1.0,0.0,0.0,25,0.98
Joachim Andersen,Crystal Palace,90.0,1.9,18.4,2.8,7.0,2.9,3.0,0.06,0.0,1.0,0.0,0.0,0.0,25,0.26
Joachim Andersen,Fulham,52.65,0.885,11.6,1.595,2.65,1.625,5.8,0.019,10714.9,1.0,0.0,0.0,0.0,25,0.66
Joachim Kayi-Sanda,Southampton,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,25,0.0
Joe Aribo,Southampton,56.80952380952381,1.3571428571428572,11.00952380952381,3.0619047619047617,9.142857142857142,10.376190476190477,11.095238095238095,0.15904761904761905,648.4285714285714,0.0,0.0,0.0,1.0,25,1.28
Joe Gauci,Aston Villa,0.0,-0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,2978.809523809524,0.0,0.0,1.0,0.0,25,0.0
Joe Gomez,Liverpool,25.85,1.41,6.5200000000000005,1.1400000000000001,2.9,1.925,4.15,0.020999999999999998,12179.4,1.0,0.0,0.0,0.0,25,0.99
Joe Hodge,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.4761904761905,0.0,0.0,0.0,1.0,25,0.0
Joe Lumley,Southampton,12.857142857142858,-0.21428571428571427,4.866666666666667,0.48571428571428565,0.0,0.0,1.0476190476190477,0.0,3679.2380952380954,0.0,0.0,1.0,0.0,25,0.33
Joe White,Newcastle,0.0,0.11904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,571.7619047619048,0.0,0.0,0.0,1.0,25,0.0
Joe Willock,Newcastle,26.095238095238095,1.1523809523809523,3.8666666666666667,1.519047619047619,4.190476190476191,7.242857142857143,4.142857142857143,0.0642857142857143,1729.952380952381,0.0,0.0,0.0,1.0,25,1.0
Joe Worrall,Nott'm Forest,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,3.380952380952381,1.0,0.0,0.0,0.0,25,0.0
Joel Ward,Crystal Palace,0.0,-0.004761904761904766,0.0,0.0,0.0,0.0,0.0,0.0,188.57142857142858,1.0,0.0,0.0,0.0,25,0.0
Joelinton Cássio Apolinário de Lira,Newcastle,79.61904761904762,3.1142857142857148,16.495238095238093,4.838095238095239,17.80952380952381,13.961904761904762,12.0,0.21714285714285714,20213.190476190477,0.0,0.0,0.0,1.0,25,2.24
John McGinn,Aston Villa,59.666666666666664,1.8904761904761906,6.457142857142857,2.9333333333333336,7.190476190476191,15.723809523809523,8.857142857142858,0.1819047619047619,4467.190476190476,0.0,0.0,0.0,1.0,25,2.1
John Ruddy,Newcastle,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,897.4761904761905,0.0,0.0,1.0,0.0,25,0.0
John Stones,Man City,15.619047619047619,1.5857142857142856,5.133333333333333,1.0476190476190477,3.3333333333333335,2.0857142857142854,3.0,0.03571428571428571,8978.333333333334,1.0,0.0,0.0,0.0,25,1.0
Jonathan Panzo,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Jonny Evans,Man Utd,13.714285714285714,0.5285714285714286,2.4285714285714284,0.29047619047619044,0.2857142857142857,0.19523809523809527,2.9523809523809526,0.0047619047619047615,418.04761904761904,1.0,0.0,0.0,0.0,25,1.0
Jordan Ayew,Crystal Palace,20.0,2.0,0.2,2.0,7.0,12.8,-5.0,0.47,0.0,0.0,0.0,0.0,1.0,25,0.29
Jordan Ayew,Leicester,45.85,1.9899999999999998,9.97,2.7600000000000002,10.2,7.49,9.15,0.1665,1344.4,0.0,0.0,0.0,1.0,25,0.84
Jordan Pickford,Everton,90.0,4.415,28.339999999999996,2.875,0.0,0.515,15.35,0.006500000000000001,59923.3,0.0,0.0,1.0,0.0,25,2.76
Jorge Cuenca Barreno,Fulham,4.428571428571429,0.20476190476190476,1.1809523809523808,0.11428571428571428,0.0,0.0,0.8095238095238095,0.0,93.23809523809524,1.0,0.0,0.0,0.0,25,0.64
Jorge Luiz Frello Filho,Arsenal,21.714285714285715,1.4190476190476191,1.7047619047619047,0.49523809523809526,0.14285714285714285,3.080952380952381,3.9047619047619047,0.024285714285714285,1303.6666666666667,0.0,0.0,0.0,1.0,25,1.0
Joseph O'Brien-Whitmarsh,Southampton,0.0,-0.475,0.0,0.0,0.0,0.0,0.0,0.0,77.875,0.0,0.0,0.0,1.0,25,0.0
Josh Acheampong,Chelsea,26.666666666666668,0.8666666666666667,2.1,0.45,2.1666666666666665,0.25,0.8333333333333334,0.03833333333333334,1037.3333333333333,1.0,0.0,0.0,0.0,25,0.92
Josh Bowler,Nott'm Forest,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,58.095238095238095,0.0,0.0,0.0,1.0,25,0.0
Josh Dasilva,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.095238095238095,0.0,0.0,0.0,1.0,25,0.0
Josh King,Fulham,3.6666666666666665,0.11904761904761904,1.0095238095238095,0.39523809523809517,1.1428571428571428,1.7619047619047619,1.0476190476190477,0.04047619047619048,685.0,0.0,0.0,0.0,1.0,25,0.71
Josh Nichols,Arsenal,0.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,241.6875,1.0,0.0,0.0,0.0,25,0.0
Josh Wilson-Esbrand,Man City,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,181.54545454545453,1.0,0.0,0.0,0.0,25,0.0
Joshua Zirkzee,Man Utd,34.95238095238095,2.1761904761904765,8.99047619047619,2.7095238095238097,10.952380952380953,7.257142857142857,8.0,0.1742857142857143,22322.666666666668,0.0,1.0,0.0,0.0,25,0.89
José Malheiro de Sá,Wolves,60.0,1.4619047619047618,14.838095238095239,1.5285714285714287,0.0,0.47619047619047616,6.0,0.0004761904761904762,9029.190476190477,0.0,0.0,1.0,0.0,25,1.67
João Cavaco Cancelo,Man City,0.0,0.2523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,221.61904761904762,1.0,0.0,0.0,0.0,25,0.0
João Félix Sequeira,Chelsea,17.8,1.475,4.37,1.605,7.05,4.71,4.45,0.1345,8041.6,0.0,0.0,0.0,1.0,25,1.0
João Neves Virgínia,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3007.2,0.0,0.0,1.0,0.0,25,0.0
João Pedro Ferreira Silva,Nott'm Forest,26.61904761904762,1.2285714285714286,4.438095238095238,1.6047619047619048,4.809523809523809,6.738095238095238,5.333333333333333,0.10285714285714287,694.6666666666666,0.0,0.0,0.0,1.0,25,1.0
João Pedro Junqueira de Jesus,Brighton,53.095238095238095,3.2952380952380955,16.057142857142857,4.633333333333333,18.238095238095237,12.066666666666666,14.857142857142858,0.27142857142857146,220280.38095238095,0.0,1.0,0.0,0.0,25,3.96
João Victor Gomes da Silva,Wolves,80.61904761904762,2.5952380952380953,14.238095238095237,3.076190476190476,5.809523809523809,10.7,11.904761904761905,0.16476190476190475,7768.9047619047615,0.0,0.0,0.0,1.0,25,1.92
Joël Veltman,Brighton,61.38095238095238,2.0904761904761906,9.933333333333334,1.5666666666666667,1.0,4.680952380952381,10.714285714285714,0.06095238095238095,29536.52380952381,1.0,0.0,0.0,0.0,25,1.51
Joško Gvardiol,Man City,83.42857142857143,4.257142857142857,22.904761904761905,5.342857142857143,14.761904761904763,15.676190476190476,13.714285714285714,0.2361904761904762,130929.61904761905,1.0,0.0,0.0,0.0,25,2.13
Juan Larios López,Southampton,0.0,-0.3619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,148.95238095238096,1.0,0.0,0.0,0.0,25,0.0
Julio Enciso,Brighton,13.571428571428571,0.4333333333333333,2.2476190476190476,1.319047619047619,7.285714285714286,3.738095238095238,2.857142857142857,0.062380952380952384,647.8571428571429,0.0,0.0,0.0,1.0,25,1.0
Julio Soler,Bournemouth,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,528.0,1.0,0.0,0.0,0.0,25,0.0
Julián Araujo Zúñiga,Bournemouth,16.761904761904763,0.35238095238095235,1.9047619047619047,0.24285714285714283,0.09523809523809523,0.3761904761904762,0.5238095238095238,0.0019047619047619048,517.5238095238095,1.0,0.0,0.0,0.0,25,0.95
Julián Álvarez,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,0.0
Jurriën Timber,Arsenal,70.71428571428571,3.895238095238095,11.723809523809523,2.9904761904761905,8.19047619047619,10.095238095238095,11.666666666666666,0.08047619047619048,55408.95238095238,1.0,0.0,0.0,0.0,25,2.16
Justin Devenny,Crystal Palace,12.578947368421053,1.0052631578947366,3.8736842105263154,0.9210526315789473,1.5263157894736843,3.710526315789474,3.526315789473684,0.04,2064.9473684210525,0.0,0.0,0.0,1.0,25,1.0
Justin Kluivert,Bournemouth,60.04761904761905,3.8190476190476192,17.428571428571427,5.447619047619048,23.0,13.98095238095238,12.904761904761905,0.42523809523809525,43389.80952380953,0.0,0.0,0.0,1.0,25,3.15
Jérémy Doku,Man City,32.95238095238095,2.7047619047619045,10.923809523809524,3.2952380952380955,10.714285714285714,11.261904761904763,9.904761904761905,0.10380952380952382,21380.0,0.0,0.0,0.0,1.0,25,0.87
Jørgen Strand Larsen,Wolves,81.61904761904762,3.9000000000000004,16.83809523809524,5.104761904761905,25.047619047619047,9.280952380952382,14.619047619047619,0.3104761904761905,45657.90476190476,0.0,1.0,0.0,0.0,25,3.57
Kacper Kozłowski,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Kadan Young,Aston Villa,0.0,-0.022222222222222216,0.0,0.0,0.0,0.0,0.0,0.0,3036.3333333333335,0.0,0.0,0.0,1.0,25,0.0
Kaden Rodney,Crystal Palace,0.0,-0.047368421052631574,0.0,0.0,0.0,0.0,0.0,0.0,218.1578947368421,0.0,0.0,0.0,1.0,25,0.0
Kaelan Casey,West Ham,0.05263157894736842,-0.05263157894736842,0.10526315789473684,0.010526315789473684,0.0,0.0,0.15789473684210525,0.0,1383.578947368421,1.0,0.0,0.0,0.0,25,0.04
Kai Havertz,Arsenal,74.76190476190476,4.214285714285714,17.723809523809525,5.723809523809524,28.857142857142858,10.642857142857142,13.095238095238095,0.4533333333333333,116216.04761904762,0.0,1.0,0.0,0.0,25,3.23
Kaine Kesler-Hayden,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Kalvin Phillips,Ipswich,36.523809523809526,0.5285714285714286,4.761904761904762,0.9095238095238096,1.2857142857142858,3.0999999999999996,4.9523809523809526,0.027619047619047623,266.3333333333333,0.0,0.0,0.0,1.0,25,1.0
Kamaldeen Sulemana,Southampton,11.714285714285714,-0.1,1.3523809523809522,0.5095238095238095,2.4285714285714284,1.3809523809523812,1.619047619047619,0.023809523809523808,43.04761904761905,0.0,0.0,0.0,1.0,25,0.95
Karl Hein,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
Kasey McAteer,Leicester,16.857142857142858,0.6523809523809524,2.8571428571428568,0.9238095238095237,3.1904761904761907,3.2952380952380946,3.0,0.03619047619047619,512.5714285714286,0.0,0.0,0.0,1.0,25,1.0
Keane Lewis-Potter,Brentford,78.42857142857143,2.3380952380952382,14.038095238095238,3.8619047619047615,13.571428571428571,10.947619047619048,12.333333333333334,0.2419047619047619,1032.904761904762,0.0,0.0,0.0,1.0,25,2.21
Kenny Tete,Fulham,60.095238095238095,1.6476190476190478,12.323809523809524,2.3523809523809525,5.476190476190476,5.757142857142857,7.238095238095238,0.06952380952380952,2657.4285714285716,1.0,0.0,0.0,0.0,25,1.76
Kepa Arrizabalaga,Bournemouth,66.3157894736842,2.142105263157895,19.642105263157895,2.0105263157894737,0.0,0.531578947368421,10.473684210526315,0.0,19186.42105263158,0.0,0.0,1.0,0.0,25,2.03
Kepa Arrizabalaga,Chelsea,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,728.5,0.0,0.0,1.0,0.0,25,0.0
Kevin De Bruyne,Man City,43.285714285714285,3.1666666666666665,12.542857142857141,4.842857142857143,10.142857142857142,25.861904761904764,12.285714285714286,0.31047619047619046,50191.333333333336,0.0,0.0,0.0,1.0,25,2.27
Kevin Mbabu,Fulham,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,388.04761904761904,1.0,0.0,0.0,0.0,25,0.0
Kevin Schade,Brentford,45.523809523809526,3.3666666666666667,13.714285714285714,3.3714285714285714,15.285714285714286,4.9,10.904761904761905,0.23142857142857146,8950.333333333334,0.0,0.0,0.0,1.0,25,2.08
Ki-Jana Hoever,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.52380952380952,1.0,0.0,0.0,0.0,25,0.0
Kieran Tierney,Arsenal,0.6190476190476191,0.27142857142857146,0.10476190476190476,0.07142857142857142,0.09523809523809523,0.5,0.3333333333333333,0.010952380952380953,147.28571428571428,1.0,0.0,0.0,0.0,25,0.74
Kieran Trippier,Newcastle,22.952380952380953,0.861904761904762,3.7809523809523813,0.9047619047619048,0.6190476190476191,4.652380952380953,4.857142857142857,0.023809523809523808,6564.380952380952,1.0,0.0,0.0,0.0,25,1.0
Kiernan Dewsbury-Hall,Chelsea,2.6666666666666665,0.49523809523809526,0.44761904761904764,0.11904761904761904,0.0,0.7285714285714286,0.7142857142857143,0.002380952380952381,312.0,0.0,0.0,0.0,1.0,25,1.0
Killian Cahill,Brighton,0.0,-0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,13456.846153846154,0.0,0.0,1.0,0.0,25,0.0
Kim Ji-soo,Brentford,1.2857142857142858,0.014285714285714287,0.2285714285714286,0.02857142857142857,0.0,0.03809523809523809,0.23809523809523808,0.0,2169.6190476190477,1.0,0.0,0.0,0.0,25,0.41
Kobbie Mainoo,Man Utd,54.333333333333336,1.061904761904762,6.904761904761905,2.0238095238095237,4.0,9.166666666666666,8.142857142857142,0.07428571428571429,6772.142857142857,0.0,0.0,0.0,1.0,25,0.98
Konstantinos Mavropanos,West Ham,62.142857142857146,1.4285714285714286,15.257142857142856,2.2333333333333334,4.666666666666667,2.3333333333333335,7.666666666666667,0.06190476190476191,850.4285714285714,1.0,0.0,0.0,0.0,25,1.69
Konstantinos Tsimikas,Liverpool,13.65,1.475,4.87,1.01,1.15,3.9449999999999994,4.6,0.053000000000000005,1303.35,1.0,0.0,0.0,0.0,25,1.0
Kortney Hause,Aston Villa,0.0,-0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,2351.0476190476193,1.0,0.0,0.0,0.0,25,0.0
Kosta Nedeljković,Aston Villa,5.428571428571429,0.14761904761904762,1.0571428571428572,0.1380952380952381,0.0,0.3190476190476191,0.5714285714285714,0.0009523809523809524,11995.904761904761,1.0,0.0,0.0,0.0,25,0.58
Kristoffer Ajer,Brentford,34.142857142857146,0.3904761904761904,4.180952380952381,1.0476190476190477,3.619047619047619,2.6666666666666665,1.2380952380952381,0.038571428571428576,1523.5714285714287,1.0,0.0,0.0,0.0,25,0.9
Kurt Zouma,West Ham,0.0,0.04285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,256.0,1.0,0.0,0.0,0.0,25,0.0
Kyle Walker,Man City,46.0,1.3571428571428572,7.495238095238095,1.5952380952380953,1.380952380952381,7.033333333333333,3.0,0.06952380952380952,8795.47619047619,1.0,0.0,0.0,0.0,25,0.97
Kyle Walker-Peters,Southampton,80.47619047619048,1.2333333333333334,15.533333333333333,3.528571428571429,8.047619047619047,11.847619047619048,7.904761904761905,0.11,1711.3333333333333,1.0,0.0,0.0,0.0,25,1.5
Lamare Bogarde,Aston Villa,10.142857142857142,0.0380952380952381,1.5142857142857142,0.24285714285714288,0.09523809523809523,0.8476190476190476,0.2857142857142857,0.005238095238095238,2547.190476190476,1.0,0.0,0.0,0.0,25,0.78
Leander Dendoncker,Aston Villa,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,866.047619047619,0.0,0.0,0.0,1.0,25,0.0
Leandro Trossard,Arsenal,56.57142857142857,3.9857142857142858,14.01904761904762,4.442857142857143,16.904761904761905,13.538095238095238,12.428571428571429,0.22952380952380955,21041.333333333332,0.0,0.0,0.0,1.0,25,2.24
Leif Davis,Ipswich,90.0,2.0952380952380953,16.942857142857143,5.042857142857143,5.428571428571429,28.071428571428573,9.142857142857142,0.20523809523809527,15731.952380952382,1.0,0.0,0.0,0.0,25,1.37
Leny Yoro,Man Utd,15.619047619047619,0.1523809523809524,2.9142857142857146,0.4714285714285714,1.5714285714285714,0.21904761904761902,0.7619047619047619,0.027619047619047616,1513.7142857142858,1.0,0.0,0.0,0.0,25,0.53
Leon Bailey,Aston Villa,43.523809523809526,1.580952380952381,5.980952380952381,2.6142857142857143,10.952380952380953,9.3,6.904761904761905,0.18857142857142856,7421.0,0.0,0.0,0.0,1.0,25,0.99
Leon Chiwome,Wolves,0.0,-0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,26708.47619047619,0.0,1.0,0.0,0.0,25,0.0
Lesley Ugochukwu,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Lesley Ugochukwu,Southampton,26.9,-0.13999999999999999,4.39,0.875,1.0,3.4,2.75,0.0215,2323.15,0.0,0.0,0.0,1.0,25,1.0
Levi Colwill,Chelsea,85.71428571428571,2.4142857142857146,18.495238095238093,2.780952380952381,3.0,6.276190476190477,11.095238095238095,0.07142857142857142,43965.04761904762,1.0,0.0,0.0,0.0,25,1.73
Lewis Cook,Bournemouth,79.57142857142857,2.3,18.076190476190476,4.604761904761905,3.619047619047619,24.376190476190477,14.904761904761905,0.15285714285714286,2522.4761904761904,0.0,0.0,0.0,1.0,25,2.37
Lewis Dobbin,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Lewis Dunk,Brighton,61.42857142857143,1.6476190476190478,13.114285714285714,2.1285714285714286,3.761904761904762,4.390476190476191,8.714285714285714,0.058095238095238096,33789.04761904762,1.0,0.0,0.0,0.0,25,1.68
Lewis Hall,Newcastle,79.85714285714286,3.5714285714285716,19.65714285714286,4.647619047619048,5.333333333333333,21.366666666666667,17.952380952380953,0.17,123428.0,1.0,0.0,0.0,0.0,25,2.79
Lewis Miley,Newcastle,0.8571428571428571,-0.05714285714285715,0.3428571428571428,0.047619047619047616,0.0,0.13333333333333333,0.6190476190476191,0.0004761904761904762,63.0,0.0,0.0,0.0,1.0,25,0.77
Lewis O'Brien,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Lewis Orford,West Ham,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,160.33333333333334,0.0,0.0,0.0,1.0,25,0.0
Liam Delap,Ipswich,72.61904761904762,3.2333333333333334,16.476190476190474,4.8,21.571428571428573,10.152380952380952,13.761904761904763,0.34809523809523807,61576.71428571428,0.0,1.0,0.0,0.0,25,3.62
Lino da Cruz Sousa,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Lisandro Martínez,Man Utd,75.23809523809524,2.0857142857142854,17.46666666666667,3.1285714285714286,6.761904761904762,7.057142857142857,11.380952380952381,0.11238095238095237,17802.52380952381,1.0,0.0,0.0,0.0,25,1.84
Lloyd Kelly,Newcastle,14.095238095238095,0.6428571428571429,3.838095238095238,0.5761904761904761,0.6666666666666666,1.3380952380952382,1.8095238095238095,0.022380952380952383,482.7142857142857,1.0,0.0,0.0,0.0,25,0.99
Luca Williams-Barnett,Spurs,0.0,0.4555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,85.88888888888889,0.0,0.0,0.0,1.0,25,0.0
Lucas Bergström,Chelsea,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,981.5714285714286,0.0,0.0,1.0,0.0,25,0.0
Lucas Bergvall,Spurs,17.714285714285715,0.8809523809523809,4.914285714285715,0.9571428571428572,0.5714285714285714,4.138095238095238,4.285714285714286,0.023809523809523808,7792.714285714285,0.0,0.0,0.0,1.0,25,1.0
Lucas Digne,Aston Villa,75.71428571428571,2.280952380952381,15.657142857142858,4.090476190476191,4.761904761904762,20.433333333333334,11.904761904761905,0.17,75675.0,1.0,0.0,0.0,0.0,25,1.82
Lucas Tolentino Coelho de Lima,West Ham,69.57142857142857,2.4476190476190474,14.80952380952381,4.1952380952380945,9.380952380952381,17.885714285714283,12.523809523809524,0.29428571428571426,10239.047619047618,0.0,0.0,0.0,1.0,25,2.23
Luis Díaz,Liverpool,59.3,5.6450000000000005,19.97,6.040000000000001,23.45,17.035,15.9,0.34500000000000003,283072.8,0.0,0.0,0.0,1.0,25,3.68
Luis Guilherme Lira dos Santos,West Ham,1.8095238095238095,0.06190476190476189,0.4095238095238095,0.14761904761904762,0.19047619047619047,0.9285714285714286,0.7619047619047619,0.005714285714285715,99.0,0.0,0.0,0.0,1.0,25,0.83
Luis Sinisterra,Bournemouth,9.666666666666666,0.8142857142857144,4.685714285714286,1.7714285714285716,8.428571428571429,4.585714285714285,3.5714285714285716,0.09523809523809523,3249.6190476190477,0.0,0.0,0.0,1.0,25,1.0
Luke Cundle,Wolves,0.0,-0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,1571.047619047619,0.0,0.0,0.0,1.0,25,0.0
Luke Harris,Fulham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Luke Shaw,Man Utd,3.238095238095238,-1.32169407693471e-18,0.7904761904761906,0.09523809523809523,0.0,0.12380952380952381,0.9047619047619048,0.0004761904761904762,232.57142857142858,1.0,0.0,0.0,0.0,25,0.62
Luke Thomas,Leicester,8.523809523809524,-0.21904761904761902,1.3333333333333333,0.25238095238095243,0.47619047619047616,0.7142857142857143,0.5714285714285714,0.0033333333333333335,12311.619047619048,1.0,0.0,0.0,0.0,25,0.38
Luke Woolfenden,Ipswich,35.095238095238095,0.1619047619047619,7.019047619047619,0.7571428571428571,0.2857142857142857,0.20952380952380953,3.0,0.002380952380952381,5918.857142857143,1.0,0.0,0.0,0.0,25,0.94
Mads Hermansen,Leicester,66.42857142857143,1.6095238095238094,24.495238095238093,2.4523809523809526,0.0,0.009523809523809525,7.761904761904762,0.0004761904761904762,5542.714285714285,0.0,0.0,1.0,0.0,25,2.0
Mads Roerslev Rasmussen,Brentford,43.80952380952381,1.1857142857142857,9.038095238095238,2.0142857142857142,3.4761904761904763,7.580952380952381,5.571428571428571,0.07476190476190477,572.0,1.0,0.0,0.0,0.0,25,0.97
Maeson King,Spurs,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,170.0,1.0,0.0,0.0,0.0,25,0.0
Mahmoud Dahoud,Brighton,0.0,0.0761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,18.095238095238095,0.0,0.0,0.0,1.0,25,0.0
Malachi Hardy,Spurs,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,202.1,1.0,0.0,0.0,0.0,25,0.0
Malang Sarr,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Malcolm Ebiowei,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Maldini Kacurri,Arsenal,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,570.8333333333334,1.0,0.0,0.0,0.0,25,0.0
Malo Gusto,Chelsea,58.95238095238095,1.5761904761904764,10.380952380952381,2.657142857142857,5.095238095238095,11.00952380952381,6.857142857142857,0.11190476190476191,15039.285714285714,1.0,0.0,0.0,0.0,25,0.57
Manor Solomon,Spurs,0.0,0.11904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,22.857142857142858,0.0,0.0,0.0,1.0,25,0.0
Manuel Akanji,Man City,69.33333333333333,2.2952380952380955,12.80952380952381,2.5714285714285716,2.3333333333333335,10.523809523809524,9.619047619047619,0.07476190476190477,19082.0,1.0,0.0,0.0,0.0,25,1.73
Manuel Ugarte,Man Utd,47.166666666666664,0.9166666666666666,8.2,1.5222222222222221,1.1111111111111112,6.044444444444444,7.166666666666667,0.03833333333333333,1523.2777777777778,0.0,0.0,0.0,1.0,25,0.98
Marc Cucurella Saseta,Chelsea,73.0952380952381,2.380952380952381,11.933333333333334,2.5285714285714285,5.0476190476190474,8.27142857142857,10.095238095238095,0.09666666666666668,46906.52380952381,1.0,0.0,0.0,0.0,25,1.83
Marc Guiu Paz,Chelsea,1.5714285714285714,0.3238095238095238,0.0,0.0,0.0,0.014285714285714285,0.23809523809523808,0.0,4918.666666666667,0.0,1.0,0.0,0.0,25,0.25
Marc Guéhi,Crystal Palace,85.71428571428571,2.5523809523809526,26.257142857142856,3.838095238095238,7.0,5.171428571428571,13.095238095238095,0.08904761904761904,31029.714285714286,1.0,0.0,0.0,0.0,25,1.75
